,positions,ticker,open_date,open_price,close_date,close_price,price_delta,sentiment,moneyness
0,"['APRN', '4', 'P', datetime.datetime(2020, 4, 16, 0, 0)]",APRN,2020-03-31,11.970000267028809,2020-04-16,11.779999732971191,-0.1900005340576172,Correct,-7.779999732971191
1,"['APRN', '4', 'C', datetime.datetime(2020, 4, 16, 0, 0)]",APRN,2020-03-31,11.970000267028809,2020-04-16,11.779999732971191,-0.1900005340576172,Not Correct,7.779999732971191
2,"['HAE', '110', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",HAE,2020-08-26,89.31999969482422,2020-10-15,95.33999633789062,6.019996643066406,Correct,-14.660003662109375
3,"['RXT', '25', 'c', datetime.datetime(2020, 9, 17, 0, 0)]",RXT,2020-08-26,18.280000686645508,2020-09-17,18.610000610351562,0.3299999237060547,Correct,-6.3899993896484375
4,"['DIS', '100', 'p', datetime.datetime(2020, 8, 20, 0, 0)]",DIS,2020-07-24,115.69999694824219,2020-08-20,128.1199951171875,12.419998168945312,Not Correct,-28.1199951171875
5,"['NCLH', '47.5', 'p', datetime.datetime(2020, 3, 19, 0, 0)]",NCLH,2020-02-14,52.439998626708984,2020-03-19,8.229999542236328,-44.209999084472656,Correct,39.27000045776367
6,"['PFE', '36.5', 'C', datetime.datetime(2020, 8, 27, 0, 0)]",PFE,2020-07-21,35.04743957519531,2020-08-27,35.92030334472656,0.87286376953125,Correct,-0.5796966552734375
7,"['DD', '130', 'P', datetime.datetime(2020, 8, 20, 0, 0)]",DD,2020-07-21,53.439998626708984,2020-08-20,56.11000061035156,2.670001983642578,Not Correct,73.88999938964844
8,"['ADMA', '5', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",ADMA,2020-07-21,3.3299999237060547,2020-11-19,1.7999999523162842,-1.5299999713897705,Not Correct,-3.200000047683716
9,"['TAK', '22.5', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",TAK,2020-07-21,17.780000686645508,2021-01-14,,0.0,UNKNOWN,
10,"['BAX', '110', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",BAX,2020-07-21,87.93000030517578,2020-11-19,78.87999725341797,-9.050003051757812,Not Correct,-31.12000274658203
11,"['GRFS', '30', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",GRFS,2020-07-21,20.110000610351562,2020-11-19,19.209999084472656,-0.9000015258789062,Not Correct,-10.790000915527344
12,"['TAK', '22.5', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",TAK,2020-07-21,17.780000686645508,2020-11-19,17.450000762939453,-0.3299999237060547,Not Correct,-5.049999237060547
13,"['BAX', '110', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",BAX,2020-07-21,87.93000030517578,2021-01-14,,0.0,UNKNOWN,
14,"['GRFS', '30', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",GRFS,2020-07-21,20.110000610351562,2020-11-19,19.209999084472656,-0.9000015258789062,Not Correct,-10.790000915527344
15,"['NIO', '7', 'p', datetime.datetime(2020, 7, 30, 0, 0)]",NIO,2020-07-21,13.449999809265137,2020-07-30,12.199999809265137,-1.25,Correct,-5.199999809265137
16,"['TSLA', '2000', 'c', datetime.datetime(2020, 7, 23, 0, 0)]",TSLA,2020-07-21,327.9859924316406,2020-07-23,302.614013671875,-25.371978759765625,Not Correct,-1697.385986328125
17,"['KDP', '32', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",KDP,2020-10-27,28.5,2020-11-19,29.760000228881836,1.260000228881836,Correct,-2.239999771118164
18,"['C', '13', 'C', datetime.datetime(2020, 12, 3, 0, 0)]",C,2020-10-27,43.040000915527344,2020-12-03,,0.0,UNKNOWN,
19,"['C', '14', 'C', datetime.datetime(2020, 11, 26, 0, 0)]",C,2020-10-27,43.040000915527344,2020-11-26,56.66999816894531,13.629997253417969,Correct,42.66999816894531
20,"['C', '13', 'C', datetime.datetime(2020, 12, 3, 0, 0)]",C,2020-10-27,43.040000915527344,2020-12-03,,0.0,UNKNOWN,
21,"['C', '14', 'C', datetime.datetime(2020, 12, 3, 0, 0)]",C,2020-10-27,43.040000915527344,2020-12-03,,0.0,UNKNOWN,
22,"['C', '15', 'C', datetime.datetime(2020, 11, 26, 0, 0)]",C,2020-10-27,43.040000915527344,2020-11-26,56.66999816894531,13.629997253417969,Correct,41.66999816894531
23,"['DIS', '80', 'p', datetime.datetime(2020, 3, 26, 0, 0)]",DIS,2020-03-16,91.80000305175781,2020-03-26,105.36000061035156,13.55999755859375,Not Correct,-25.360000610351562
24,"['DIS', '80', 'p', datetime.datetime(2020, 3, 26, 0, 0)]",DIS,2020-03-16,91.80000305175781,2020-03-26,105.36000061035156,13.55999755859375,Not Correct,-25.360000610351562
25,"['SPXS', '30', 'c', datetime.datetime(2020, 3, 19, 0, 0)]",SPXS,2020-03-16,23.799999237060547,2020-03-19,22.239999771118164,-1.5599994659423828,Not Correct,-7.760000228881836
26,"['FB', '270', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",FB,2020-06-03,232.11000061035156,2020-07-16,240.92999267578125,8.819992065429688,Correct,-29.07000732421875
27,"['PPC', '18', 'P', datetime.datetime(2020, 6, 18, 0, 0)]",PPC,2020-06-03,21.079999923706055,2020-06-18,18.18000030517578,-2.8999996185302734,Correct,-0.18000030517578125
28,"['$SPY', '330', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",SPY,2020-06-03,310.239990234375,2020-07-16,320.7900085449219,10.550018310546875,Correct,-9.209991455078125
29,"['SPY', '313', 'c', datetime.datetime(2020, 6, 9, 0, 0)]",SPY,2020-06-03,310.239990234375,2020-06-09,320.7900085449219,10.550018310546875,Correct,7.790008544921875
30,"['LYV', '60', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",LYV,2020-06-03,51.380001068115234,2020-10-15,54.369998931884766,2.9899978637695312,Correct,-5.630001068115234
31,"['EB', '10', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",EB,2020-06-03,9.449999809265137,2020-10-15,9.579999923706055,0.13000011444091797,Correct,-0.4200000762939453
32,"['EB', '10', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",EB,2020-06-03,9.449999809265137,2020-10-15,9.579999923706055,0.13000011444091797,Correct,-0.4200000762939453
33,"['$SOLO', '2.50', 'C', datetime.datetime(2020, 12, 17, 0, 0)]",SOLO,2020-06-03,1.25,2020-12-17,,0.0,UNKNOWN,
34,"['C', '20', 'C', datetime.datetime(2021, 1, 15, 0, 0)]",C,2020-11-25,56.27000045776367,2021-01-15,,0.0,UNKNOWN,
35,"['C', '20', 'C', datetime.datetime(2021, 6, 17, 0, 0)]",C,2020-11-25,56.27000045776367,2021-06-17,,0.0,UNKNOWN,
36,"['C', '20', 'C', datetime.datetime(2021, 12, 17, 0, 0)]",C,2020-11-25,56.27000045776367,2021-12-17,,0.0,UNKNOWN,
37,"['C', '20', 'C', datetime.datetime(2021, 1, 15, 0, 0)]",C,2020-11-25,56.27000045776367,2021-01-15,,0.0,UNKNOWN,
38,"['C', '25', 'C', datetime.datetime(2021, 6, 17, 0, 0)]",C,2020-11-25,56.27000045776367,2021-06-17,,0.0,UNKNOWN,
39,"['PLTR', '26', 'c', datetime.datetime(2020, 12, 14, 0, 0)]",PLTR,2020-11-25,23.959999084472656,2020-12-14,,0.0,UNKNOWN,
40,"['AMZN', '3100', 'c', datetime.datetime(2020, 12, 10, 0, 0)]",AMZN,2020-11-25,3141.8701171875,2020-12-10,,0.0,UNKNOWN,
41,"['PTON', '120', 'c', datetime.datetime(2020, 12, 3, 0, 0)]",PTON,2020-11-25,106.29000091552734,2020-12-03,,0.0,UNKNOWN,
42,"['BABA', '300', 'C', datetime.datetime(2021, 1, 14, 0, 0)]",BABA,2020-11-25,275.70001220703125,2021-01-14,,0.0,UNKNOWN,
43,"['DKNG', '53', 'C', datetime.datetime(2020, 12, 17, 0, 0)]",DKNG,2020-11-25,47.790000915527344,2020-12-17,,0.0,UNKNOWN,
44,"['DKNG', '60', 'C', datetime.datetime(2020, 12, 17, 0, 0)]",DKNG,2020-11-25,47.790000915527344,2020-12-17,,0.0,UNKNOWN,
45,"['TSLA', '1500', 'c', datetime.datetime(2020, 10, 6, 0, 0)]",TSLA,2020-07-10,279.20001220703125,2020-10-06,413.9800109863281,134.77999877929688,Correct,-1086.0199890136719
46,"['A', '90', 'p', datetime.datetime(2020, 8, 20, 0, 0)]",A,2020-07-10,89.8499984741211,2020-08-20,97.77999877929688,7.930000305175781,Not Correct,-7.779998779296875
47,"['TSLA', '2000', 'c', datetime.datetime(2020, 8, 20, 0, 0)]",TSLA,2020-07-10,279.20001220703125,2020-08-20,400.3659973144531,121.16598510742188,Correct,-1599.6340026855469
48,"['TSLA', '2500', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",TSLA,2020-07-10,279.20001220703125,2020-07-16,300.12799072265625,20.927978515625,Correct,-2199.8720092773438
49,"['AAPL', '390', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",AAPL,2020-07-10,95.33499908447266,2020-07-16,96.52249908447266,1.1875,Correct,-293.47750091552734
50,"['W', '197.5', 'p', datetime.datetime(2020, 7, 23, 0, 0)]",W,2020-07-10,227.66000366210938,2020-07-23,218.0,-9.660003662109375,Correct,-20.5
51,"['W', '200', 'p', datetime.datetime(2020, 7, 16, 0, 0)]",W,2020-07-10,227.66000366210938,2020-07-16,219.85000610351562,-7.80999755859375,Correct,-19.850006103515625
52,"['W', '200', 'p', datetime.datetime(2020, 7, 23, 0, 0)]",W,2020-07-10,227.66000366210938,2020-07-23,218.0,-9.660003662109375,Correct,-18.0
53,"['SLB', '16.5', 'p', datetime.datetime(2020, 7, 30, 0, 0)]",SLB,2020-07-10,17.09000015258789,2020-07-30,18.440000534057617,1.3500003814697266,Not Correct,-1.9400005340576172
54,"['MOMO', '24', 'c', datetime.datetime(2020, 7, 23, 0, 0)]",MOMO,2020-07-10,20.639999389648438,2020-07-23,17.899999618530273,-2.739999771118164,Not Correct,-6.100000381469727
55,"['SPY', '230', 'P', datetime.datetime(2020, 3, 19, 0, 0)]",SPY,2020-03-12,256.0,2020-03-19,240.50999450683594,-15.490005493164062,Correct,-10.509994506835938
56,"['$FLIR', '35', 'c', datetime.datetime(2020, 4, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-04-16,33.689998626708984,3.1399993896484375,Correct,-1.3100013732910156
57,"['$FLIR', '40', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-07-16,42.72999954223633,12.180000305175781,Correct,2.729999542236328
58,"['$FLIR', '50', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-07-16,42.72999954223633,12.180000305175781,Correct,-7.270000457763672
59,"['$FLIR', '35', 'c', datetime.datetime(2020, 4, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-04-16,33.689998626708984,3.1399993896484375,Correct,-1.3100013732910156
60,"['$FLIR', '40', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-07-16,42.72999954223633,12.180000305175781,Correct,2.729999542236328
61,"['$FLIR', '50', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-07-16,42.72999954223633,12.180000305175781,Correct,-7.270000457763672
62,"['$FLIR', '40', 'c', datetime.datetime(2020, 4, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-04-16,33.689998626708984,3.1399993896484375,Correct,-6.310001373291016
63,"['$FLIR', '50', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-07-16,42.72999954223633,12.180000305175781,Correct,-7.270000457763672
64,"['$FLIR', '40', 'c', datetime.datetime(2020, 4, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-04-16,33.689998626708984,3.1399993896484375,Correct,-6.310001373291016
65,"['$FLIR', '50', 'c', datetime.datetime(2020, 7, 16, 0, 0)]",FLIR,2020-03-24,30.549999237060547,2020-07-16,42.72999954223633,12.180000305175781,Correct,-7.270000457763672
66,"['SPY', '220', 'P', datetime.datetime(2020, 5, 14, 0, 0)]",SPY,2020-03-24,234.4199981689453,2020-05-14,284.9700012207031,50.55000305175781,Not Correct,-64.97000122070312
67,"['VXX', '35', 'P', datetime.datetime(2020, 3, 26, 0, 0)]",VXX,2020-03-24,41.86000061035156,2020-03-26,45.619998931884766,3.759998321533203,Not Correct,-10.619998931884766
68,"['VXX', '35', 'P', datetime.datetime(2020, 4, 2, 0, 0)]",VXX,2020-03-24,41.86000061035156,2020-04-02,47.36000061035156,5.5,Not Correct,-12.360000610351562
69,"['SPY', '50', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",SPY,2020-03-24,234.4199981689453,2020-04-16,279.1000061035156,44.68000793457031,Not Correct,-229.10000610351562
70,"['SPY', '222', 'p', datetime.datetime(2020, 3, 27, 0, 0)]",SPY,2020-03-24,234.4199981689453,2020-03-27,253.4199981689453,19.0,Not Correct,-31.419998168945312
71,"['WYNN', '40', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",WYNN,2020-03-24,68.66000366210938,2020-04-16,72.29000091552734,3.6299972534179688,Not Correct,-32.290000915527344
72,"['SPXS', '25', 'c', datetime.datetime(2020, 4, 16, 0, 0)]",SPXS,2020-03-24,23.149999618530273,2020-04-16,11.710000038146973,-11.4399995803833,Not Correct,-13.289999961853027
73,"['TAK', '12.50', 'c', datetime.datetime(2020, 5, 14, 0, 0)]",TAK,2020-05-05,17.93000030517578,2020-05-14,18.670000076293945,0.7399997711181641,Correct,6.170000076293945
74,"['HALO', '25', 'c', datetime.datetime(2020, 6, 18, 0, 0)]",HALO,2020-05-05,24.0,2020-06-18,23.540000915527344,-0.45999908447265625,Not Correct,-1.4599990844726562
75,"['CLVS', '10', 'c', datetime.datetime(2020, 6, 18, 0, 0)]",CLVS,2020-05-05,8.100000381469727,2020-06-18,7.21999979019165,-0.8800005912780762,Not Correct,-2.7800002098083496
76,"['DTIL', '10', 'c', datetime.datetime(2020, 12, 17, 0, 0)]",DTIL,2020-05-05,6.860000133514404,2020-12-17,,0.0,UNKNOWN,
77,"['SCYX', '2.50', 'c', datetime.datetime(2020, 12, 17, 0, 0)]",SCYX,2020-05-05,9.100000381469727,2020-12-17,,0.0,UNKNOWN,
78,"['SPY', '335', 'p', datetime.datetime(2020, 9, 25, 0, 0)]",SPY,2020-09-28,333.2200012207031,2020-09-25,328.7300109863281,-4.489990234375,Correct,6.269989013671875
79,"['SPY', '400', 'c', datetime.datetime(2020, 10, 1, 0, 0)]",SPY,2020-09-28,333.2200012207031,2020-10-01,337.0400085449219,3.82000732421875,Correct,-62.959991455078125
80,"['AAPL', '135', 'C', datetime.datetime(2020, 10, 15, 0, 0)]",AAPL,2020-09-28,115.01000213623047,2020-10-15,120.70999908447266,5.6999969482421875,Correct,-14.290000915527344
81,"['ZM', '452.5', 'p', datetime.datetime(2020, 10, 1, 0, 0)]",ZM,2020-09-28,502.4100036621094,2020-10-01,482.989990234375,-19.420013427734375,Correct,-30.489990234375
82,"['SNOW', '235', 'p', datetime.datetime(2020, 10, 1, 0, 0)]",SNOW,2020-09-28,235.92999267578125,2020-10-01,243.4600067138672,7.5300140380859375,Not Correct,-8.460006713867188
83,"['ZM', '400', 'p', datetime.datetime(2020, 10, 15, 0, 0)]",ZM,2020-09-28,502.4100036621094,2020-10-15,536.4000244140625,33.990020751953125,Not Correct,-136.4000244140625
84,"['ICLN', '20', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",ICLN,2020-09-28,17.260000228881836,2021-01-14,,0.0,UNKNOWN,
85,"['ICLN', '18', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",ICLN,2020-09-28,17.260000228881836,2020-11-19,21.84000015258789,4.579999923706055,Correct,3.8400001525878906
86,"['ICLN', '18', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",ICLN,2020-09-28,17.260000228881836,2021-01-14,,0.0,UNKNOWN,
87,"['RKT', '32', 'c', datetime.datetime(2020, 9, 17, 0, 0)]",RKT,2020-09-02,33.939998626708984,2020-09-17,22.56999969482422,-11.369998931884766,Not Correct,-9.430000305175781
88,"['GLD', '189', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",GLD,2020-09-02,183.75,2020-10-15,178.9199981689453,-4.8300018310546875,Not Correct,-10.080001831054688
89,"['SLV', '26', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",SLV,2020-09-02,25.719999313354492,2020-10-15,22.59000015258789,-3.1299991607666016,Not Correct,-3.4099998474121094
90,"['TSLA', '334', 'p', datetime.datetime(2020, 9, 24, 0, 0)]",TSLA,2020-09-02,478.989990234375,2020-09-24,387.7900085449219,-91.19998168945312,Correct,-53.790008544921875
91,"['TSLA', '800', 'c', datetime.datetime(2020, 9, 3, 0, 0)]",TSLA,2020-09-02,478.989990234375,2020-09-03,407.0,-71.989990234375,Not Correct,-393.0
92,"['$MAR', '60', 'p', datetime.datetime(2020, 7, 16, 0, 0)]",MAR,2020-03-13,98.2300033569336,2020-07-16,93.11000061035156,-5.120002746582031,Correct,-33.11000061035156
93,"['SPY', '220', 'p', datetime.datetime(2020, 3, 31, 0, 0)]",SPY,2020-03-13,263.0899963378906,2020-03-31,257.75,-5.339996337890625,Correct,-37.75
94,"['$TM', '100', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",TM,2020-03-12,118.77999877929688,2020-04-16,121.83000183105469,3.0500030517578125,Not Correct,-21.830001831054688
95,"['SPY', '260', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",SPY,2020-03-12,256.0,2020-04-16,279.1000061035156,23.100006103515625,Not Correct,-19.100006103515625
96,"['AMD', '67.5', 'C', datetime.datetime(2020, 8, 20, 0, 0)]",AMD,2020-07-23,61.630001068115234,2020-08-20,82.7699966430664,21.139995574951172,Correct,15.269996643066406
97,"['SPY', '324', 'p', datetime.datetime(2020, 7, 23, 0, 0)]",SPY,2020-07-23,326.4700012207031,2020-07-23,322.9599914550781,-3.510009765625,Correct,1.040008544921875
98,"['TWTR', '39', 'P', datetime.datetime(2020, 7, 23, 0, 0)]",TWTR,2020-07-23,37.650001525878906,2020-07-23,38.439998626708984,0.7899971008300781,Not Correct,0.5600013732910156
99,"['TWTR', '37', 'P', datetime.datetime(2020, 7, 30, 0, 0)]",TWTR,2020-07-23,37.650001525878906,2020-07-30,36.720001220703125,-0.9300003051757812,Correct,0.279998779296875
100,"['GRMN', '80', 'p', datetime.datetime(2020, 8, 21, 0, 0)]",GRMN,2020-07-23,101.41000366210938,2020-08-21,102.43000030517578,1.0199966430664062,Not Correct,-22.43000030517578
101,"['RXT', '17.5', 'C', datetime.datetime(2020, 12, 17, 0, 0)]",RXT,2020-11-10,17.799999237060547,2020-12-17,,0.0,UNKNOWN,
102,"['MSFT', '200', 'c', datetime.datetime(2021, 3, 19, 0, 0)]",MSFT,2020-11-10,214.5,2021-03-19,,0.0,UNKNOWN,
103,"['NIO', '36', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",NIO,2020-11-10,44.5,2020-11-19,48.45000076293945,3.950000762939453,Correct,12.450000762939453
104,"['CRSR', '35', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",CRSR,2020-11-10,26.65999984741211,2020-11-19,37.900001525878906,11.240001678466797,Correct,2.9000015258789062
105,"['AAL', '20', 'C', datetime.datetime(2021, 5, 20, 0, 0)]",AAL,2020-11-10,12.850000381469727,2021-05-20,,0.0,UNKNOWN,
106,"['SP', '200', 'p', datetime.datetime(2020, 3, 26, 0, 0)]",SP,2020-03-13,30.079999923706055,2020-03-26,24.1200008392334,-5.959999084472656,Correct,175.8799991607666
107,"['DVA', '67.5', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",DVA,2020-02-28,76.98999786376953,2020-04-16,76.6500015258789,-0.339996337890625,Correct,-9.150001525878906
108,"['PLTR', '35', 'c', datetime.datetime(2021, 11, 18, 0, 0)]",PLTR,2020-11-20,19.030000686645508,2021-11-18,,0.0,UNKNOWN,
109,"['WPRT', '3', 'c', datetime.datetime(2020, 12, 17, 0, 0)]",WPRT,2020-11-20,3.0999999046325684,2020-12-17,,0.0,UNKNOWN,
110,"['WPRT', '4', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",WPRT,2020-11-20,3.0999999046325684,2021-01-14,,0.0,UNKNOWN,
111,"['CLNE', '3', 'c', datetime.datetime(2020, 12, 17, 0, 0)]",CLNE,2020-11-20,3.1500000953674316,2020-12-17,,0.0,UNKNOWN,
112,"['CLNE', '4', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",CLNE,2020-11-20,3.1500000953674316,2021-01-14,,0.0,UNKNOWN,
113,"['TSLA', '540', 'c', datetime.datetime(2020, 12, 3, 0, 0)]",TSLA,2020-11-26,550.0599975585938,2020-12-03,,0.0,UNKNOWN,
114,"['TSLA', '530', 'c', datetime.datetime(2020, 12, 17, 0, 0)]",TSLA,2020-11-26,550.0599975585938,2020-12-17,,0.0,UNKNOWN,
115,"['$PLTR', '40', 'c', datetime.datetime(2020, 12, 17, 0, 0)]",PLTR,2020-11-26,23.959999084472656,2020-12-17,,0.0,UNKNOWN,
116,"['NIO', '62', 'c', datetime.datetime(2020, 12, 3, 0, 0)]",NIO,2020-11-26,49.97999954223633,2020-12-03,,0.0,UNKNOWN,
117,"['$DMYT', '25', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",DMYT,2020-11-26,15.649999618530273,2021-01-14,,0.0,UNKNOWN,
118,"['MAXN', '35', 'C', datetime.datetime(2021, 3, 18, 0, 0)]",MAXN,2020-11-26,21.18000030517578,2021-03-18,,0.0,UNKNOWN,
119,"['SPY', '180', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",SPY,2020-03-26,249.52000427246094,2020-04-16,279.1000061035156,29.580001831054688,Not Correct,-99.10000610351562
120,"['SPY', '175', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",SPY,2020-03-26,249.52000427246094,2020-04-16,279.1000061035156,29.580001831054688,Not Correct,-104.10000610351562
121,"['SPY', '200', 'p', datetime.datetime(2020, 5, 14, 0, 0)]",SPY,2020-03-26,249.52000427246094,2020-05-14,284.9700012207031,35.44999694824219,Not Correct,-84.97000122070312
122,"['WWE', '17.5', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",WWE,2020-03-26,34.56999969482422,2020-04-16,39.66999816894531,5.099998474121094,Not Correct,-22.169998168945312
123,"['SPY', '130', 'p', datetime.datetime(2020, 4, 30, 0, 0)]",SPY,2020-03-26,249.52000427246094,2020-04-30,290.4800109863281,40.96000671386719,Not Correct,-160.48001098632812
124,"['SPY', '185', 'p', datetime.datetime(2020, 4, 16, 0, 0)]",SPY,2020-03-26,249.52000427246094,2020-04-16,279.1000061035156,29.580001831054688,Not Correct,-94.10000610351562
125,"['SPY', '175', 'p', datetime.datetime(2020, 4, 17, 0, 0)]",SPY,2020-03-26,249.52000427246094,2020-04-17,286.6400146484375,37.12001037597656,Not Correct,-111.6400146484375
126,"['INDA', '19', 'p', datetime.datetime(2020, 4, 23, 0, 0)]",INDA,2020-03-26,24.520000457763672,2020-04-23,26.110000610351562,1.5900001525878906,Not Correct,-7.1100006103515625
127,"['INDA', '17', 'p', datetime.datetime(2020, 4, 30, 0, 0)]",INDA,2020-03-26,24.520000457763672,2020-04-30,27.049999237060547,2.529998779296875,Not Correct,-10.049999237060547
128,"['PENN', '75', 'C', datetime.datetime(2021, 3, 19, 0, 0)]",PENN,2020-09-18,74.44000244140625,2021-03-19,,0.0,UNKNOWN,
129,"['$VALE', '11', 'c', datetime.datetime(2020, 9, 24, 0, 0)]",VALE,2020-09-18,11.800000190734863,2020-09-24,10.699999809265137,-1.1000003814697266,Not Correct,-0.3000001907348633
130,"['$VALE', '12', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",VALE,2020-09-18,11.800000190734863,2020-11-19,12.760000228881836,0.9600000381469727,Correct,0.7600002288818359
131,"['$VALE', '13', 'c', datetime.datetime(2020, 12, 17, 0, 0)]",VALE,2020-09-18,11.800000190734863,2020-12-17,,0.0,UNKNOWN,
132,"['VALE', '12', 'C', datetime.datetime(2020, 9, 24, 0, 0)]",VALE,2020-09-18,11.800000190734863,2020-09-24,10.699999809265137,-1.1000003814697266,Not Correct,-1.3000001907348633
133,"['VALE', '13', 'C', datetime.datetime(2020, 9, 24, 0, 0)]",VALE,2020-09-18,11.800000190734863,2020-09-24,10.699999809265137,-1.1000003814697266,Not Correct,-2.3000001907348633
134,"['VALE', '13', 'C', datetime.datetime(2020, 9, 24, 0, 0)]",VALE,2020-09-18,11.800000190734863,2020-09-24,10.699999809265137,-1.1000003814697266,Not Correct,-2.3000001907348633
135,"['VIXY', '34', 'c', datetime.datetime(2020, 6, 11, 0, 0)]",VIXY,2020-06-11,28.34000015258789,2020-06-11,34.09000015258789,5.75,Correct,0.09000015258789062
136,"['$ADBE', '325', 'P', datetime.datetime(2020, 6, 18, 0, 0)]",ADBE,2020-06-11,400.0,2020-06-18,420.4599914550781,20.459991455078125,Not Correct,-95.45999145507812
137,"['$DKNG', '40', 'c', datetime.datetime(2020, 10, 1, 0, 0)]",DKNG,2020-09-03,39.83000183105469,2020-10-01,61.83000183105469,22.0,Correct,21.830001831054688
138,"['$TSLA', '440', 'c', datetime.datetime(2020, 10, 1, 0, 0)]",TSLA,2020-09-03,407.2300109863281,2020-10-01,448.1600036621094,40.92999267578125,Correct,8.160003662109375
139,"['$BABA', '300', 'c', datetime.datetime(2021, 2, 18, 0, 0)]",BABA,2020-09-03,289.0,2021-02-18,,0.0,UNKNOWN,
140,"['$TSLA', '440', 'c', datetime.datetime(2020, 10, 1, 0, 0)]",TSLA,2020-09-03,407.2300109863281,2020-10-01,448.1600036621094,40.92999267578125,Correct,8.160003662109375
141,"['$BABA', '300', 'c', datetime.datetime(2020, 10, 1, 0, 0)]",BABA,2020-09-03,289.0,2020-10-01,290.04998779296875,1.04998779296875,Correct,-9.95001220703125
142,"['TSLA', '700', 'c', datetime.datetime(2020, 10, 1, 0, 0)]",TSLA,2020-09-03,407.2300109863281,2020-10-01,448.1600036621094,40.92999267578125,Correct,-251.83999633789062
143,"['SPY', '355', 'c', datetime.datetime(2020, 9, 17, 0, 0)]",SPY,2020-09-03,355.8699951171875,2020-09-17,335.8399963378906,-20.029998779296875,Not Correct,-19.160003662109375
144,"['AAPL', '140', 'c', datetime.datetime(2020, 9, 17, 0, 0)]",AAPL,2020-09-03,126.91000366210938,2020-09-17,110.33999633789062,-16.57000732421875,Not Correct,-29.660003662109375
145,"['INTC', '60', 'c', datetime.datetime(2020, 9, 17, 0, 0)]",INTC,2020-09-03,52.5,2020-09-17,50.31999969482422,-2.1800003051757812,Not Correct,-9.680000305175781
146,"['WMT', '170', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",WMT,2020-09-03,146.6999969482422,2020-10-15,144.52999877929688,-2.1699981689453125,Not Correct,-25.470001220703125
147,"['AAPL', '128.75', 'c', datetime.datetime(2020, 10, 15, 0, 0)]",AAPL,2020-09-03,126.91000366210938,2020-10-15,120.70999908447266,-6.200004577636719,Not Correct,-8.040000915527344
148,"['$CRWD', '140', 'c', datetime.datetime(2020, 9, 17, 0, 0)]",CRWD,2020-09-03,131.0,2020-09-17,128.5800018310547,-2.4199981689453125,Not Correct,-11.419998168945312
149,"['WMT', '160', 'c', datetime.datetime(2020, 11, 19, 0, 0)]",WMT,2020-09-03,146.6999969482422,2020-11-19,152.1199951171875,5.4199981689453125,Correct,-7.8800048828125
150,"['WMT', '180', 'c', datetime.datetime(2021, 1, 14, 0, 0)]",WMT,2020-09-03,146.6999969482422,2021-01-14,,0.0,UNKNOWN,
